24	17.475381000000002
25	10.741541999999999
27	18.650639
29	13.944366
30	17.281939
32	9.369362
34	8.902532
35	8.831461000000001
36	8.384155
37	10.538235000000002
38	10.698117
39	10.792126
40	8.600419
64	14.947677000000004
69	10.993939000000001
70	13.205603
72	15.408303000000002
73	35.39474699999999
74	10.811094
75	10.284429
76	40.01244499999999
78	39.373841
79	18.829223999999996
80	21.18193399999999
81	30.062719999999988
82	10.489051
83	21.747091999999995
84	18.973276
85	19.984772999999997
86	11.638831
101	11.468691999999999
102	33.65436999999999
103	10.158502
104	40.64899000000001
105	39.412411999999996
107	26.237645
108	8.204668999999999
109	32.780359
110	25.799947000000003
111	50.25370000000001
112	22.112946
113	38.406539
114	33.28791700000001
115	43.70842999999998
116	35.42971800000001
117	47.483067
119	8.269833
120	9.311434000000002
121	34.136796
122	82.88399
124	34.722393000000004
125	8.194625
128	13.860000000000001
129	13.828262000000002
130	12.778032000000001
131	16.835964999999998
132	14.426593
133	12.777426
134	18.875856
135	12.858882000000001
136	13.721149000000002
137	13.660803000000001
138	13.738254000000001
140	12.220188
141	13.523132000000002
143	12.803862000000002
154	16.639378
170	49.518508
174	49.228720999999986
175	52.098179
176	50.79521499999998
180	11.275621
187	14.144152
190	9.294871
191	26.769471000000003
192	34.82071199999999
193	36.64226000000001
194	29.228994999999998
195	12.227285
197	24.025564
198	28.118532999999996
200	55.459498
202	24.406487999999996
203	27.04475199999999
204	21.949093
205	25.384711999999993
206	16.971755999999996
207	9.988888000000001
208	23.599112
209	14.421262000000002
210	21.793522999999997
211	30.920857999999992
212	10.281538
213	16.476269000000002
214	22.461331999999995
215	27.70571
216	28.421704999999996
217	17.125496000000002
219	15.131849
220	28.343763999999993
221	19.491196
222	15.527192999999997
223	44.03988599999998
226	21.504005000000006
227	17.457508
228	28.010413999999997
229	21.628938999999995
231	17.750874
232	25.940185999999997
244	21.383696999999998
245	27.67269599999999
246	15.393476999999999
247	16.540017000000002
249	21.449613999999997
250	20.886540999999994
251	37.033267
252	16.636173
254	15.373876
255	28.68535499999999
257	23.736158999999994
258	15.670931000000001
260	34.93066399999999
261	35.032017
264	15.770135999999997
265	22.224111999999995
266	20.547144000000003
267	28.816788999999993
268	22.103088000000003
269	16.729126000000004
270	19.636065000000002
272	41.684112
273	32.551976
274	35.052401999999994
275	27.922521999999997
276	14.375915999999998
277	23.827361999999997
278	55.205415000000016
279	45.142092
280	43.92505599999999
283	33.507084000000006
284	11.910497999999999
285	48.128127000000006
287	28.714142
288	35.035698999999994
289	31.143438999999997
290	25.401843999999997
291	14.972567
292	45.411131
293	49.97106499999999
294	49.844851
295	47.83848999999998
296	34.95897599999999
298	17.447883999999995
300	28.899377999999995
301	46.619452
302	51.840667999999994
303	40.185509
304	45.76588300000001
305	18.528574999999993
306	22.638177000000002
307	11.796247000000001
308	67.574341
309	33.995408
310	25.299026
311	22.032995
318	13.541287999999998
319	8.675511
320	18.014806999999998
321	11.977049999999998
322	18.242017999999998
323	17.235445000000002
324	16.369476999999996
325	20.144956000000004
326	11.956245000000001
327	11.797958
328	15.901334
329	12.875687
330	13.570846
331	14.310246999999999
333	18.843355000000003
334	17.396994
335	16.133176
336	12.789935
337	19.359028000000006
338	16.54577
341	13.712019000000002
342	14.262117000000002
343	22.30622399999999
344	13.763916000000002
345	10.285563999999999
346	13.803495000000002
347	13.770425000000001
348	13.696388
349	12.777321
350	13.700356000000001
351	12.827030000000002
352	22.941686999999995
353	13.840302000000001
354	12.026345000000001
355	13.838998000000002
356	13.709090000000002
361	13.740885
376	9.630303
378	9.428885000000001
379	17.251278999999997
380	13.051421000000001
381	37.808214
385	29.988604
386	18.479739
389	53.57328000000003
391	16.846692
405	22.255803999999998
406	37.883824000000004
408	18.821185
409	21.809703
410	19.690642000000004
412	13.091712000000001
413	22.368928999999998
414	19.971404
415	21.513374999999993
416	20.956539
417	21.907157999999995
418	22.317386
419	17.174733
420	16.375481000000004
421	22.901614999999993
422	23.11799
423	21.852178
424	23.605941999999995
425	22.620097999999995
426	10.727328
427	19.204195
428	20.733472999999996
429	22.319406999999995
430	8.416962
431	19.960139
432	13.452835000000004
433	21.669355000000003
437	15.594189
438	22.538098999999995
439	20.886404999999996
440	18.640949
441	22.565751999999996
442	22.468431
443	22.236632999999994
444	14.826245
445	22.773663999999993
446	20.229418999999996
447	23.098830999999993
448	23.389274999999998
449	22.132195999999993
450	21.086289999999995
451	22.70681399999999
452	23.069710999999995
453	21.968042
454	21.305387999999994
455	22.443621999999994
456	19.190713999999996
457	23.612626999999993
458	21.627522999999993
468	18.456857999999997
473	16.281736000000002
490	19.107995
492	32.301853
494	17.167597999999998
497	8.449704
505	23.963274999999996
506	8.637246000000001
507	17.872051
508	15.299613
509	10.297368
510	19.430889999999998
511	18.978552
512	9.354444
513	9.218007000000002
526	8.300152
529	18.372738000000002
530	20.546952999999995
531	14.827247000000002
532	18.63035
533	16.137291
534	16.191710000000004
535	14.131428
536	17.012771
537	17.724956
538	21.894265999999995
539	15.567038000000002
540	12.052855
541	14.547195000000002
542	13.708515000000002
544	9.566802
545	9.245380000000003
546	9.901871000000002
547	18.076639999999998
548	15.258563000000002
549	10.227593
550	15.475738000000002
563	13.765882000000003
588	8.14111
604	15.298039000000001
605	15.894453
606	13.673755000000002
607	13.823655000000002
608	14.421888000000001
609	14.749676000000003
610	14.726731000000003
611	13.133383
612	23.700999
639	23.960516999999996
640	30.631345
641	29.326362
642	24.746248999999995
643	31.595644999999998
644	32.29755599999999
645	14.899199
646	24.412532999999996
647	24.500697
653	32.690209999999986
654	11.855925000000001
655	15.470210000000002
656	14.501163000000002
658	8.579307
659	15.299940000000001
660	14.484713000000001
661	14.486255000000002
663	14.393031
664	15.657084000000001
665	13.267176000000001
666	15.570483000000001
667	9.275989000000001
668	8.400375
669	12.719472
670	14.199586000000002
671	18.786868000000002
672	13.475585
673	11.354866000000001
674	12.464726
675	15.311429
676	14.077612
677	15.907756000000001
678	14.255356000000003
679	24.451449999999994
680	27.292186
681	11.586703000000002
682	11.780345
683	15.775396000000002
684	12.629463000000003
685	20.680481999999994
686	29.927275999999996
687	13.618457000000001
702	18.051869
703	18.989591
711	8.769808000000001
729	13.996561
739	15.498748000000003
741	18.256756
743	18.42964
744	13.711973
745	15.533498000000002
746	15.525245000000002
765	12.562345
773	11.283659
776	10.939676
778	9.388625
779	9.14742
780	8.929441
788	8.316175
792	9.650819
793	21.405162
795	8.382021
797	20.960919999999998
822	9.965882
827	30.791099999999993
828	38.148462999999985
829	11.513095999999997
830	16.893013999999997
845	21.936130999999992
846	23.37287299999999
